dialogueId,utteranceNo,authorRole,utterances,Marker1,Marker2,Cause1,Cause2
4159,1,victim,A group of monsters assassinated my mum.,,,group of monsters assassinated my mum.,
4159,2,counselor,I'm sad to hear about this. May his spirit find eternal rest. Is it possible for me to know to whom I'm speaking?,I'm sad to hear about this.,May his spirit find eternal rest.,,
4159,3,victim,"My name is Aakash Garg, and I am 15 years old.  ",,,,
4159,4,counselor,"Hello, Akash. Could you please elaborate on your issue?  ",,,,
4159,5,victim,"When my 50-year-old mother returned home from work, she was gang-raped and murdered.  ",,,she was gang-raped and murdered.,
4159,6,counselor,This is revolting. I understand that this is a particularly trying time for you. Would it be okay if I inquire as to when and where the incident occurred?,This is revolting.,,,
4159,7,victim,This occurred a week ago in the Budaun area of Uttar Pradesh.,,,,
4159,8,counselor,Thank you for providing this information. Could you please tell me if you have filed a police report?,,,,
4159,9,victim,"The complaint had been reported to the police, but only for the name. The case is not being investigated adequately by the local police.  ",The case is not being investigated adequately,,,
4159,10,counselor,I'm sorry you're having trouble with this. Could you please let me know if you have any idea who did this?, sorry you're having trouble with this,,,
4159,11,victim,"I don't have any reservations. This fucking horrible act was most likely perpetrated by a priest and his two accomplices from a local temple. In the face of humans, they are wolves.  ",This fucking terrible act was most likely perpetrated by a bloody priest,"In the face of humans, they are wolves. ",,
4159,12,counselor,"Please calm down and exercise patience. Here is a list of the services we offer. Police Complaint, NGO Assistance, Women's Support Group, Legal Assistance, Medical Assistance, and Child Care SIUCAW is here to assist you. ",Please calm down and exercise patience.,,,
4159,13,victim,Please assist me with medical assistance.,don't have faith in the local cops.,,,
4159,14,counselor,"Sure, would you like to file a complaint for a home visit/hospital visit?  ",,,,
4159,15,victim,Please assist me in locating hospitals in my area.,,,,
4159,16,counselor,"Yes, please provide your present location so we can better serve you?  ",,,,
4159,17,victim,"Pallav Nagar, Lucknow-876567 is my current location.  ",,,,
4159,18,counselor,"Thank you for the location. The following is information on the hospital closest to your area. Dr. Rashmi Desai, Apex Hospital, 98578#####  ",,,,
4159,19,victim,This is something for which I am grateful.,,,,
4159,20,counselor,I'd be happy to help you with anything else?,,,,
4159,21,victim,"No, thank you so much for all of your assistance. ",,,,
4159,22,counselor,"It's a delight for me. Take precautions. Rakshak, I hope you like your visit.  ",,,,
4160,0,counselor,"Hello, this is Rakshak, and I'm here to assist you in a secure atmosphere.  ",,,,
4160,1,victim,A group of monsters assassinated my mum.,,,group of monsters assassinated my mum.,
4160,2,counselor,I'm sad to hear about this. May his spirit find eternal rest. Is it possible for me to know to whom I'm speaking?,I'm sad to hear about this.,May his spirit find eternal rest.,,
4160,3,victim,"My name is Aakash Garg, and I am 15 years old.  ",,,,
4160,4,counselor,"Hello, Akash. Could you please elaborate on your issue?  ",,,,
4160,5,victim,"When my 50-year-old mother returned home from work, she was gang-raped and murdered.  ",,,she was gang-raped and murdered.,
4160,6,counselor,This is revolting. I understand that this is a particularly trying time for you. Would it be okay if I inquire as to when and where the incident occurred?,This is revolting.,,,
4160,7,victim,This occurred a week ago in the Budaun area of Uttar Pradesh.,,,,
4160,8,counselor,This happened a week ago in Uttar Pradesh's Budaun district.,,,,
4160,9,victim,"The complaint had been reported to the police, but only for the name. The case is not being investigated adequately by the local police.  ",The case is not being investigated adequately,,,
4160,10,counselor,I'm sorry you're having trouble with this. Could you please let me know if you have any idea who did this?, sorry you're having trouble with this,,,
4160,11,victim,"I don't have any reservations. This fucking horrible act was most likely perpetrated by a priest and his two accomplices from a local temple. In the face of humans, they are wolves.  ",This fucking terrible act was most likely perpetrated by a bloody priest,"In the face of humans, they are wolves. ",,
4160,12,counselor,"Please calm down and exercise patience. Here is a list of the services we offer. Police Complaint, NGO Assistance, Women's Support Group, Legal Assistance, Medical Assistance, and Child Care SIUCAW is here to assist you.  ",Please calm down and exercise patience.,,,
4160,13,victim,I don't have faith in the local cops. Is there any other method to inform the authorities about the incident?,don't have faith in the local cops.,,,
4160,14,counselor,"Yes, you can file an online complaint with the police and the appropriate higher authorities.  ",,,,
4160,15,victim,I'd like to file a formal complaint with the appropriate authorities. I'm not sure how I'm going to accomplish it.,,,,
4160,16,counselor,"Yes, please provide your present location so we can better serve you? ",,,,
4160,17,victim,I live in the Badauna district of Uttar Pradesh.,,,,
4160,18,counselor,"Thank you for the location. Here is the ASP detail for your reference. M K Sharma, ASP 98578##### ",,,,
4160,19,victim,"Okay, that's it.  ",,,,
4160,20,counselor,Is it possible for me to assist you further?,,,,
4160,21,victim,Is it feasible to file a formal complaint with the higher authorities regarding the local police's handling of this case?,,,,
4160,22,counselor,"Yes, of course, feel free to do so.  ",,,,
4160,23,victim,This is something for which I am grateful.,,,,
4160,24,counselor,I'd be happy to help you with anything else?,,,,
4160,25,victim,"No, thank you so much for all of your assistance.  ",,,,
4160,26,counselor,"It's a delight for me. Take precautions. Rakshak, I hope you like your visit. ",,,,
4161,0,counselor,"Hello, this is Rakshak, and I'm here to assist you in a secure atmosphere. ",,,,
4161,1,victim,His boyfriend assassinated my sister.,,,boyfriend assassinated my sister.,
4161,2,counselor,This is quite discouraging to hear. Is it possible for me to know to whom I'm speaking?,quite discouraging to hear.,,,
4161,3,victim,"My name is Shweta Singh, and I am 23 years old. ",,,,
4161,4,counselor,"Hello Shweta, may you help elaborate on your problem? ",may you help elaborate on your problem,,,
4161,5,victim,"My sister was dating the son of an MLA, who was a classmate of his. They had a disagreement on certain subjects. He was suspicious that my sister was having an affair with him. He whisked her away to a party and strangled her there. That jerk deserves to be punished.  ",,,,
4161,6,counselor,It's revolting. Have you filed a police report?,It's revolting. ,,,
4161,7,victim,"No, I haven't done so, but I'd like to file a complaint. I'm terrified since he's the son of an MLA. ",I'm terrified since he's the son of an MLA,,,
4161,8,counselor,"Please remember that you are not alone, and that you must remain strong. You must fight for what is rightfully yours.",remember that you are not alone,you must remain strong,,
4161,9,victim,What options do I have in this situation? Who will come to my aid?,,,,
4161,10,counselor,"Rakshak is here to assist you in any way he can. You might be able to get the following help. Police Complaint, NGO Assistance, Women's Support Group, Legal Assistance, Medical Assistance, Counseling Assistance, and SIUCAW Assistance ",,,,
4161,11,victim,I'd like to file a police report; please advise.,,,,
4161,12,counselor,"Sure, would you file a complaint online or offline?  ",,,,
4161,13,victim,I'd want to file a complaint via the internet.,,,,
4161,14,counselor,Could you please share your current state location so that we can better serve you?,,,,
4161,15,victim,"Certainly, Police colony, Anishabad, Patna-800002 is where I live.  ",,,,
4161,16,counselor,Thank you for the location. Here is a URL to file an online complaint. www.brpolice.gov.in,,,,
4161,17,victim,Thank you for your assistance.,,,,
4161,18,counselor,Please let me know if there is anything else I can do for you.,,,,
4161,19,victim,"No, thank you for inquiring.  ",,,,
4161,20,counselor,"Okay, I'll leave it at that. Rakshak, I hope you like your visit. ",,,,
4162,0,counselor,"Hello, this is Rakshak, and I'm here to assist you in a secure atmosphere.  ",,,,
4162,1,victim,His boyfriend assassinated my sister.,,,boyfriend assassinated my sister.,
4162,2,counselor,This is quite discouraging to hear. Is it possible for me to know to whom I'm speaking?,quite discouraging to hear.,,,
4162,3,victim,"My name is Shweta Singh, and I am 23 years old.  ",,,,
4162,4,counselor,"Hello, Shweta. Could you please elaborate on your problem? ",may you help elaborate on your problem,,,
4162,5,victim,"My sister was dating the son of an MLA, who was a classmate of his. They had a disagreement on certain subjects. He was suspicious that my sister was having an affair with him. He whisked her away to a party and strangled her there. That jerk deserves to be punished.  ",,,,
4162,6,counselor,It's revolting. Have you filed a police report?,It's revolting. ,,,
4162,7,victim,"No, I haven't done so, but I'd like to file a complaint. I'm terrified since he's the son of an MLA.  ",I'm terrified since he's the son of an MLA,,,
4162,8,counselor,"Please remember that you are not alone, and that you must remain strong. You must battle for what is rightfully yours.  ",remember that you are not alone,you must remain strong,,
4162,9,victim,What options do I have in this situation? Who will come to my aid?,,,,
4162,10,counselor,"Rakshak is here to assist you in any way he can. You might be able to get the following help. Police Complaint, NGO Assistance, Women's Support Group, Legal Assistance, Medical Assistance, Counseling Assistance, and SIUCAW Assistance  ",,,,
